"speaker","transcription","url","headlin","timing"
"President Donald Trump","I asked sleepy Joe, during one of the debates, I said, “Joe, who endorsed you from law enforcement?” And he couldn’t answer the question. Now possibly that happened, but he’s got a very bad memory too. He can’t… He was going, “Now, let me think. Give me about 20 minutes, I’ll figure it out.” I doubt he has any. I doubt he has any. I think we have everybody. We have everybody, Florida, Texas, Oklahoma. Chicago endorsed us. Isn’t that nice? Chicago, with all the problems they have. And they have a great group of people from law enforcement. They could stop those problems. I mean, you see what’s going on there. New York has gone through the roof, New York’s finest. We have New York’s finest, these are incredible police. They could do the job, but they have to be allowed to do the job. And they endorsed me. First time in the history of the police force in New York, that they endorsed a presidential candidate, so it was pretty cool.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","10:46"
"President Donald Trump","So Joe Biden tried to cut Medicare, during the course of his terms and he worked very hard on cutting social. You wouldn’t believe that, right? And we actually put it up. We put it on… Where is that screen? For places that we really like, we use the screen. It’s very expensive. You’ll see. Biden was a cheerleader for NAFTA, which is the worst trade deal ever made and China’s entry into the World Trade Organization. Which of course Wisconsin, 130 minimum manufacturing jobs. At every turn, Biden betrayed American workers and twisted his knife into the back of Wisconsin workers. You suffered as much as anybody. Biden’s also spent half a century, really a half a century, betraying Black Americans. He devastated Black families with the 1994 Crime Bill. And he called Black youth, “Super predators,” a term that’s a terrible term. Super predators over and over again. And then he wonders why they’re not doing well with the Black vote. The Black votes not turning out for him.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","11:46"
"President Donald Trump","See, now we don’t have to go by the fake polls. Now you see what’s happening. He’s not doing well with the Black vote. You know why? Because they remember that, and they remember 1994 and they remember him calling everybody a super predator. And that’s a term that they don’t like. That’s a term that nobody would like. But they’re not showing up to vote, and others aren’t either. We’re doing great in Florida. We’re doing great in Ohio. We’re doing great in… North Carolina was fantastic. I think we’re doing really good in Pennsylvania. We’re doing very good in Pennsylvania. I think we’re doing good all over the place, you want to know the truth. I think we’re doing good all over. We’re doing great here. I think they just said here we’re either tied or one up or tied or one down.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","12:55"
"President Donald Trump","It’s like essentially tied. I don’t know how the hell I can be tied with this guy. He’s shot. He’s shot. They said, “Sir, you’re tied in Wisconsin.” Normally that means because we have like a hidden voter, people that don’t want to talk about it, they just go out and vote for Trump. I never knew. Should I be complimented by that? “We don’t want to talk about it. Leave us alone. We’re voting for Trump.” Right? So when you tied, that’s a good thing. But they said, “Sir, we’re tied.” And I said, “That’s interesting.” And then the fake Washington post, ABC, right? Did you see that?","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","13:45"
"Crowd","Boo.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","14:17"
"President Donald Trump","So, we are tied. I was up here two days ago. We gave a great speech. That was a cold one. We gave a speech on a racetrack. We got a lot of people and it was freezing, but I got through that. There was no way that I leave early or the great people of Wisconsin, because you don’t know about that. There was no way. Anyway, this pole, so we’re tied. Let’s say we’re tied, one up, one down, we’re right, boom. Very close, I think we’re going to take it, easily actually. I think we’re going to take it… Because we’re going to have a turnout, probably on Tuesday. Our people like to vote, they like to vote on Tuesday, not even on Sunday or Monday, but [inaudible 00:14:56]. So Washington Post and ABC, it’s called Washington Post-ABC Poll, they come out 17 down. “Donald Trump is 17 down in Wisconsin.”","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","14:18"
"Crowd","Boo.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","15:06"
"President Donald Trump","I said, Wait a minute, I just left a crowd of 25,000 people or more. They were going crazy. That wasn’t a second place crowd.” We know second place crowds. That was not a second place crowd. And they did it to me four years ago with crooked Hillary. They had me, “He’s down 12,” two weeks to go. You remember? Washington Post-ABC, crooked as hell. It’s called suppression polls. You know what it does? It suppresses the vote. You get depressed. You like Trump. You know, “I like the president, but let’s…” And in the case four years ago, “I like Donald Trump. He’s going to do a good job.”","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","15:07"
"President Donald Trump","We did more than we said we were going to do. We did more than any administration has ever done in the first three and a half years. But it’s a suppression thing. So when it came out 12 down, we actually wrote them legal letters and everything and then they changed the vote. Can you believe it? They change it, where we were one down, but that was the day before the election. Two weeks to go, 12 down. But this one was 17 down in your state and I said, “I could be three down. I could also be three up.”","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","15:46"
"Crowd","Four more years. Four more years. Four more years. Four more years. Four more years. Four more years.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","16:30"
