"speaker","transcription","url","headlin","timing"
"President Donald Trump","In past administrations El Salvador, Honduras, Guatemala did not cooperate with the United States at all, they wouldn’t let us bring people back. And under this administration a long time ago, almost my… I would say my second or third day I said, “That’s not going to work.” They’d bring them back and they’d say, “Get them out of here, we’re not taking them.” And they don’t say that anymore. They don’t even come close to say that anymore. The operation is going to be very good. This is probably the meanest worst gang anywhere in the world, the MS-13 group. And a big dent is put in them, it took place over the last few days and really over the last year, heavy focus on MS-13. They’re an evil group of people. They’re sick, they’re deranged and we’re taking care of it. And I want to just thank these great crime fighters that are with us today. Thank you.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","07:34"
"AG Barr","We have Tony, from Nevada. Next, the U.S. Attorney from Eastern District of Virginia, Zach Terwilliger. Obviously another director of the FBI, Matt Albence of the ICE, Mike Carvajal of Bureau of Prisons. You might ask the why the Bureau of Prisons, because they do like to try to operate out of prisons and we have to make sure we collect intelligence in the prison system. And then Regina Lombardo of ATF, Tim Shea of DEA, and of course, you now the Secretary of DHS, Chad Wolf.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","08:23"
"President Donald Trump","It’s like Central Casting. we forgot one person.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:00"
"AG Barr","The head of this program is John Durham Jr., from the Eastern District of New York who has spent… how many years recently, John?","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:04"
"John Durham Jr.","In the office 15 years and in MS-13 for 10 years.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:17"
"AG Barr","10 years. On Long Island, which is one of the hotbeds of MS-13 activity, or at least was.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:20"
"President Donald Trump","Good luck, good luck. That’s really good, it’s so important. It’s like Central Casting. People are like Central Casting and you’re going to do a great job and we appreciate it. And we will be meeting you in a similar vein, but a little different subject next week. And that concerns our cities and again, people that have lost control of some of our great cities, we’re going to straighten things out. Thank you all very much, thank you. [crosstalk 00:09:51].","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:27"
"Speaker 6","Is everything all right about taking over cities earlier this week, is that right next week and how soon is that?","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:50"
"President Donald Trump","You’ll be seeing next week. We’ll have a conference next week and we’ll tell you in great detail but it’s something that I think at this point the American people want to see. They’ve been run very poorly, these cities, whether it’s Seattle, where we were getting ready to go in and they decided to go in and that’s good. Minneapolis, where we had the National Guard go in, and as soon as they did that we straightened that mess out. They should have been able to do it locally with their police. Their police are good, they were told not to do anything.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","09:56"
"President Donald Trump","Or many other cases, we’re doing a great job in Portland. Portland was very rough and they called us in and we did a good job to put it mildly, many people in jail right now. But we have other cities that are out of control, they’re like more zones. And if the city isn’t going to straighten it out of local politicians, or in this case, I don’t say this for political reasons, they’re all Democrats, they’re liberal, left wing Democrats.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","10:24"
"President Donald Trump","And it’s almost like they think this is going to be this way forever, where in Chicago 68 people were shot and 18 died last week. We’re not going to put up with that, we’re not going to put up with that. That’s a for our next discussion. Thank you all very much. [crosstalk 00:11:12]. I get along very well with Dr. Fauci. I get along very well with Dr. Fauci. [crosstalk 00:11:16]. I have a very good relationship, well, that spit never… but I have a very good relationship with Dr. Fauci. Thank you very much.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","10:49"
"Speaker 7","All right guys, let’s go. [crosstalk 00:11:26]. Guys, please let’s go. Friends let’s go, please. Let’s go, let’s go.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","11:26"
"AG Barr","Thank you.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","11:31"
"Speaker 8","Patrick, thank you.","https://www.rev.com/blog/transcripts/donald-trump-receives-law-enforcement-briefing-on-ms-13-july-15","Donald Trump Receives Law Enforcement Briefing on MS-13 July 15","11:31"
