"speaker","transcription","url","headlin","timing"
"Speaker 1","Super-Trump! Super-Trump! Super-Trump! Super-Trump! Super-Trump! Super-Trump!","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","14:18"
"President Donald J. Trump","We’re going to win the election. You know that. We’re going to win. This is much more so than four years ago. I’m looking at some of our great Senators. We’re going to win this election. We’re going to have a great victory. And a lot of people want to go out on Tuesday, they don’t want to go out early. It’s called the Great Red Wave. Wait until you see. They always say, “Sir, could you please ask them to go out on Monday, Sunday?” Because you could go out now, you can vote, right? But I said, “They don’t really want that.” They want to make it a little more convenient for you, but when those boosts open up, you’re going to see something that probably has never seen before. You’ve never seen. In Florida, they’re not doing well. They had to get that lead. That lead’s going to be taken over I think very, very quickly.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","14:27"
"President Donald J. Trump","The biggest problem we have is if they cheat with the ballots. That’s my biggest problem. That’s the only thing I worry about. If they cheat with the ballots, right? If they cheat with the ballots. And they did find some in a garbage can from the military, military ballots. It had the name Trump written, they wanted to go for Trump. They found them in a garbage can, hundreds of thousands every day. You don’t wake up and not read a story about it. Every day there’s cheating with the ballots. And you have governors, Democrat Governors, that are players, wise guys. Wise guys and it’s a disgrace. In Nevada, we like Nevada, but you’ve got a Governor There that’s a player. And even if you want to speak, they make it very hard to find a location. But we found one and 50,000 people showed up a couple of weeks ago. Latino home ownership is now at an all time high, all time high.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","15:22"
"President Donald J. Trump","By the way, if you look at new houses, if you look at automobile production, it’s hard to believe, it literally is superseding what we had prior to the pandemic, and nobody is even imagining that. To bring even greater opportunity and prosperity to Latinos and the Latino community, and I say the Latinos and I say the Hispanics, and I have a lot of friends, I say, “What do you like better?” They said, “You can call us anything.” The Latino community in Arizona and around the country, today, I’m announcing the American Dream Plan. Over the next four years, the American Dream Plan will bring more than two million new jobs to Hispanic communities, create over a half a million new Hispanic owned, small businesses, which will end up being large businesses if I know you, and I know you well, great business people, great natural business people, expand opportunities for federal contracting, it’s going to be much easier for you to get some of those jobs, and increase access to capital by hundreds of billions of dollars.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","16:26"
"President Donald J. Trump","You’re going to be in great shape. You’re going to say, “I liked him very much.” No, if Sleepy Joe gets in, they’re going to ask him about it. He’s not going to have a clue. He’s not going to be able to tell you this. More Hispanic Americans be able to buy a home, to afford quality health insurance, and to raise their families in a beautiful, safe neighborhood. And I will provide school choice to every parent in America, school choice. Joe Biden would obliterate everything Hispanic Americans have worked for, wiping out your small businesses with lock downs and regulations, gutting your police departments, and devastating your families with massive tax hikes.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","17:37"
"President Donald J. Trump","He will attack Catholic organizations. By the way, Hispanics, generally speaking, don’t like that too much. And ban charter schools fund, extreme late term abortion, and surrender your country to the violent socialist mob. And you see that happening. How about Portland, right? You know how quick we can fix that? Mike Lee, we can fix that in about, what, 30 minutes, right? The Governor has to call up. He said, “Maybe a little bit less.” That’s why we’re going to win a record share of the Hispanic vote this election day. We are going to win a number that’s never been …","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","18:26"
"President Donald J. Trump","… election day, we are going to win a number that’s never been won by a Republican, and maybe, maybe we’re going to beat the Democrats, that will be incredible. That means you’re on your way to great business. In 2016, Arizona voted to fire our failed and corrupt political establishment and you elected an outsider as President who is finally putting America first. Taken a long time and if I don’t sound like a typical Washington politician, it’s because I’m not a politician. And if I don’t always play by the rules of the Washington establishment it’s because I was elected to fight for you harder than any President has ever fought for their constituents before. To show you how corrupt the Washington media is, I was just, and did you see this? This was just revealed.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","19:03"
"President Donald J. Trump","It was just revealed that, you know anonymous, you know this anonymous that everybody’s been looking for? That law enforcement could have found early if they wanted to, but everybody was looking for anonymous, turned out to be a low level staffer, a sleazebag who’s never worked in the white house. Anonymous was a nobody, a disgruntled employee who was quickly removed from his job a long time ago for, they tell me in competence, I don’t know what for, but they tell me in competence, you know where he works now? He works at CNN, can you believe it?","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","20:08"
"President Donald J. Trump","He works at CNN. He wrote a phony book, if you heard about anonymous, it was like somebody that was right next to me. I thought it might’ve been Hope Hicks. I thought I might’ve been Jared, I thought a might’ve been Mike Lee from the great state of Utah. I was extremely worried about Rand Paul, maybe it was Rand. I say, low level, low life that I don’t know. I have no idea who he is other than I got to see him a little while ago on television and I think they threw them out a long time ago. His phony book was just based on fake articles and left wing outlets. He worked with the, listen to this, the fake news, New York Times.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","20:43"
"Speaker 2","Boo!","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","21:35"
"President Donald J. Trump","And he’s an employee of Google, he works for Google, isn’t that nice? Google, the people that you guys are looking at right now, the whole thing was just one more giant hoax from the Washington swamp and a corrupt special interest group. I’ll tell you what, this guy, in my opinion, he should be prosecuted. He should be prosecuted.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","21:36"
"Speaker 2","Drain the swamp! Drain the swamp! Drain the swamp! Drain the swamp! Drain the swamp! Drain the swap! Drain the swamp!","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","22:09"
"President Donald J. Trump","The left wing media and the swamp are doing everything in their power to try and stop us and by the way, we’re here and they’re not, and their heads are exploding, their heads are exploding. The media has been peddling their lies for the last four years and they’ve had a lot to say, but in the meantime, here we are, and we’re going to win the greatest election and you know what? This election is more important than any election in the history of our country, including the last one and I never thought I’d say that. But you get the last word on November 3rd. You can ensure that when the results pour in, the corrupt media, are you guys ready for this? Look at all of them. Look at all of those corrupt people.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","22:10"
"President Donald J. Trump","Look at all of those corrupt people. The corrupt media, I used to call them the fake news, I thought it was one of the great terms I made, but it’s not strong enough. The corrupt media is bowing their heads in shame, not cheering for sleepy Joe. I can’t imagine why they want him, I mean, I can’t figure it. That one I can’t figure, but it’s up to you. This is your country and you have to save and create a great, beautiful pathway for your country. Get out and vote. You’re going to show up in record numbers, vote for America and against the corrupt media and against the swamp. And nobody ever told me the swamp was that deep or that vicious, swamp creatures, they are. And some of the worst creatures in the swamp are the rhinos, we got some rhinos. But they are a dying breed, they are a dying breed. They’re getting a little tired, they’re getting a little tired of calling it wrong, it’s incredible.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","23:08"
"President Donald J. Trump","Under Biden’s cruel and senseless lockdowns countless Americans will die from suicide, drug overdose, deferred medical care, alcoholism, abuse, so many different things. The cure cannot be worse than the problem itself, we would say that, we talked about that Rand, right? Rand knows, that’s what happens, what happens to a society, what happens to a country. You take a look at Michigan where she has everybody locked down, we won a case in the Supreme Court, Michigan, the constitutionality we wanted, they said it was unconstitutional but in the meantime, she goes on with the appeals. The only one that’s free to roam in Michigan is her husband, he’s the only one. He’s allowed to go boating and do whatever he wants. We got to open up Pennsylvania, we got to open up North Carolina, we got to open up California, got to open up New York.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-goodyear-az-october-28","Donald Trump Rally Speech Transcript Goodyear, AZ October 28","24:10"
