"speaker","transcription","url","headlin","timing"
"Hillary Clinton","Well, I think that trade is an important issue. Of course, we are 5% of the world’s population. We have to trade with the other 95% and we need to have smart, fair trade deals. We also though need to have a tax system that rewards work and not just financial transactions and the kind of plan that Donald has put forth would be trickle down economics all over again. In fact, it would be the most extreme version. The biggest tax cuts for the top percent of the people in this country than we’ve ever had. I call it trumped up, trickle down because that’s exactly what it would be. That is not how we grow the economy. We just have a different view about what’s best for growing the economy, how we make investments that will actually produce jobs and rising incomes. I think we come at it from somewhat different perspectives.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","07:13"
"Hillary Clinton","I understand that. Donald was very fortunate in his life and that’s all to his benefit. He started his business with $14 million borrowed from his father, and he really believes that the more you help wealthy people the better off we’ll be and that everything will work out from there. I don’t buy that. I have a different experience. My father was a small businessman. He worked really hard. He printed drapery fabrics on long tables where he pulled out those fabrics and he went down with a silk screen and dumped the paint in and took the squeegee and kept going. And so what I believe is the more we can do for the middle-class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we’ll grow. That’s the kind of economy I want us to see again.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","08:06"
"Lester Holt","Let me follow up with Mr. Trump, if I can. You’ve talked about creating 25 million jobs and you’ve promised to bring back millions of jobs for Americans. How are we going to bring back the industries that have left this country for cheaper labor overseas? How specifically are you going to tell American manufacturers that you have to come back.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","08:56"
"Donald Trump","Well, for one thing, and before we start on that, my father gave me a very small loan in 1975. And I built it into a company that’s worth many, many billions of dollars with some of the greatest assets in the world. And I say that only because that’s the kind of thinking that our country needs. Our country’s in deep trouble. We don’t know what we’re doing when it comes to devaluations and all of these countries all over the world, especially China, they’re the best, the best ever, at it. What they’re doing to us is a very, very sad thing. So we have to do that. We have to renegotiate our trade deals. And Lester, they’re taking our jobs. They’re giving incentives. They’re doing things that frankly we don’t do.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","09:13"
"Donald Trump","Let me give you the example of Mexico. They have a VAT tax. We’re on a different system. When we sell into Mexico, there’s a tax. When they sell an automatic 16%, approximately. When they sell into us, there’s no tax. It’s a defective agreement. It’s been defective for a long time, many years, but the politicians haven’t done anything about it.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","09:52"
"Donald Trump","Now, in all fairness to Secretary Clinton, I guess. Is that okay? Good. I want you to be very happy. It’s very important to me. But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently, she’s been doing this for 30 years and why hasn’t she made the agreements better? The NAFTA agreement is defective, just because of the tax and many other reasons. But just because of the tax.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","10:13"
"Lester Holt","Let me interrupt at just a moment.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","10:38"
"Donald Trump","Secretary Clinton and others, politicians should have been doing this for years. Not right now because of the fact that we’ve created a movement, they should have been doing this for years. What’s happened to our jobs and our country and our economy generally is look, we owe $20 trillion. We cannot do it any longer, Lester.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","10:39"
"Lester Holt","Back to the question though, how do you bring back specifically, bring back jobs? American manufacturers, how do you make them bring the jobs back?","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","11:02"
"Donald Trump","Well, the first thing you do is don’t let the jobs leave. The companies are leaving. I could name, I mean, there are thousands of them, they’re leaving and they’re leaving in bigger numbers than ever. And what you do is you say fine. You want to go to Mexico with some other country, good luck. We wish you a lot of luck. But if you think you’re going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you’re wrong. And once you say you’re going to have to tax them coming in, and our politicians never do this because they have special interests and the special interests want those companies to leave because in many cases they own the companies. So what I’m saying is we can stop them from leaving. We have to stop them from leaving. And that’s a big, big factor.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","11:09"
